10#55869765	Assa	Town	0.080594589	0.464558278	3	3	-0.46470108912815167	-0.296685320794052	0.5192786682856039	-0.08070258054553325	
10#20220669	Assa	Town	0.084220449	0.464558278	3	3	-0.4611104218081558	-0.29437180999983015	0.5161851502853234	-0.0797656938408875	
10#2256026	Assa	Town	0.13998025	0.464558278	3	3	-0.4058918267106705	-0.25879379499175925	0.4686118992261111	-0.06535790749210622	
10#1531761	Assa	Town	0.179792544	0.464558278	3	3	-0.366465951745872	-0.23339122238505772	0.43464477194556045	-0.05507080072845644	

10#56509221	Baby Bell	POI	0.076034246	0.263030943	3	3	-0.44120716146364564	-0.1444214790430508	0.41805008002750704	-0.05585952015972978	

10#28337960	Bachelor	Town	0.086970189	0.717207141	3	3	-0.49350268977558537	-0.48715387984200553	0.6456241942907935	-0.11167745844226577	
10#2358110	Bachelor	Town	0.08709913	0.717207141	3	3	-0.49337500027987746	-0.48707160794090676	0.645514184167823	-0.11164414135098706	
10#2358109	Bachelor	Town	0.08752926	0.717207141	3	3	-0.4929490451314851	-0.4867971598381344	0.6451472050518449	-0.11153299997259154	

11#35819852	Bag	POI	0.062621393	0.652486849	3	3	-0.5086197711923567	-0.45285599505477064	0.6326391637209408	-0.1096122008420622	
10#29181385	Bag	Town	0.079654716	0.652486849	3	3	-0.4917517740145748	-0.44198773852474255	0.6181066414213785	-0.10521095703931294	
10#803087	Bag	Town	0.084580184	0.652486849	3	3	-0.48687411271952064	-0.4388450017989466	0.6139043214427236	-0.10393826435858122	
10#2218237	Bag	Town	0.112312314	0.652486849	3	3	-0.4594111514069286	-0.421150280518543	0.590243771024032	-0.09677255363381317	

11#9437765	Ballast	POI	0.041660266	0.582012755	3	3	-0.5195823513539389	-0.4119662214066102	0.6137625742603974	-0.10592866616671726	
10#636719	Ballast	Town	0.083868947	0.582012755	3	3	-0.4777833487761155	-0.385034613704336	0.577750893047776	-0.09502235647755848	
10#727461	Ballast	Town	0.180241783	0.582012755	3	3	-0.38234590972427307	-0.32354310648790324	0.4955273370075331	-0.07012055973488106	

10#56523302	Banaras	POI	0.077232774	0.268337437	3	3	-0.4407578087263231	-0.1477426841807595	0.41979545688704467	-0.05623501200667932	

10#29105683	Bansari	Town	0.079400033	0.149417612	3	3	-0.4220830818286842	-0.05479302107375996	0.3559161977955879	-0.040319968368952075	
10#29074074	Bansari	Town	0.079542983	0.149417612	3	3	-0.4219415193046504	-0.054701810611129296	0.355794235447858	-0.04028303148930723	

10#2360042	Battle	Town	0.086850451	0.697001799	3	3	-0.49081295282545057	-0.4716724110461526	0.635186972253399	-0.10909946387273468	
10#2360044	Battle	Town	0.08709554	0.697001799	3	3	-0.49057024266488447	-0.4715160299263506	0.6349778667630682	-0.10903613527605564	
10#12078	Battle	Town	0.10046061	0.697001799	3	3	-0.47733489433967163	-0.46298833340455137	0.6235750314026273	-0.10558273211386526	
10#2360046	Battle	Town	0.140538084	0.697001799	3	3	-0.43764641321801195	-0.43741656044471655	0.5893816573548782	-0.09522710543595007	
10#55960329	Battle	Town	0.141336882	0.697001799	3	3	-0.4368553683696511	-0.4369068805907225	0.5887001373867636	-0.09502070385786998	
10#12079	Battle	Town	0.404036682	0.697001799	2	3	-0.17670533863065702	-0.26928904015012955	0.36456943185205676	-0.02714164897624327	

11#17104903	Battlefields	POI	0.045935917	0.238125748	3	3	-0.4675518165022884	-0.14444927517169653	0.4307385411518727	-0.06042085017403739	
10#1466810	Battlefields	Town	0.185680685	0.238125748	3	3	-0.32916341441340663	-0.05528393806435315	0.3115108392403222	-0.024312171079145867	

10#2360657	Beans	Town	0.086818653	0.601881196	3	3	-0.4776237600524306	-0.39845098767197573	0.5855979055772582	-0.0968256140490494	

10#637355	Beck	Town	0.083868947	0.660975453	3	3	-0.48875826586370286	-0.44583493489192355	0.6189389068868701	-0.10521809795625207	
10#637354	Beck	Town	0.083995703	0.660975453	3	3	-0.4886327401603349	-0.4457540571486482	0.6188307609662766	-0.10518534544756881	
10#657968	Beck	Town	0.083995703	0.660975453	3	3	-0.4886327401603349	-0.4457540571486482	0.6188307609662766	-0.10518534544756881	
10#2361088	Beck	Town	0.086836252	0.660975453	3	3	-0.4858197615938303	-0.44394162071342563	0.6164072560702855	-0.10445137541232348	
10#2361089	Beck	Town	0.086836252	0.660975453	3	3	-0.4858197615938303	-0.44394162071342563	0.6164072560702855	-0.10445137541232348	
10#2361094	Beck	Town	0.086953777	0.660975453	3	3	-0.4857033772941655	-0.44386663288816736	0.6163069858714959	-0.10442100810361232	
10#2361093	Beck	Town	0.08709554	0.660975453	3	3	-0.4855629902490825	-0.44377617980097667	0.6161860362506407	-0.10438437793313948	
10#23397742	Beck	Town	0.087929507	0.660975453	3	3	-0.4847371177518392	-0.44324406006758243	0.6154745107294844	-0.10416888902997905	
10#2361090	Beck	Town	0.126872114	0.660975453	3	3	-0.44617248858514785	-0.41839639864390904	0.58224938462634	-0.09410650086757229	
10#2361092	Beck	Town	0.180144728	0.660975453	3	3	-0.39341693979381287	-0.38440535444324614	0.536798156412622	-0.08034137927481233	

11#3739080	Ben	POI	0.065859778	0.728064472	3	3	-0.5159172481875582	-0.5089835704102966	0.6692985451889946	-0.11853409113628681	
10#29129028	Ben	Town	0.079400033	0.728064472	3	3	-0.5025084152119581	-0.5003440956101066	0.6577462451633767	-0.11503542188622935	
10#29169876	Ben	Town	0.079411926	0.728064472	3	3	-0.5024966376456879	-0.5003365071803615	0.6577360982714455	-0.11503234885153457	
10#29074393	Ben	Town	0.08133841	0.728064472	3	3	-0.5005888521434084	-0.4991072976882974	0.6560924570577052	-0.1145345642580002	
10#29375032	Ben	Town	0.084742447	0.728064472	3	3	-0.4972178548043064	-0.49693532294480736	0.6531881944184637	-0.11365499444355003	
10#2362432	Ben	Town	0.086836252	0.728064472	3	3	-0.49514437232347597	-0.49559935286639956	0.6514017979617396	-0.11311397574271198	
10#2362429	Ben	Town	0.086946645	0.728064472	3	3	-0.49503505080045623	-0.495528915674366	0.6513076126560178	-0.11308545127293483	
10#1456134	Ben	Town	0.108359048	0.728064472	3	3	-0.4738304770732082	-0.4818665499264528	0.6330389387111443	-0.10755269609617224	
10#2362431	Ben	Town	0.140524905	0.728064472	3	3	-0.4419768226161807	-0.46134285144529313	0.6055956128177157	-0.09924135374791938	

10#29159034	Beni	Town	0.079411926	0.399582439	3	3	-0.45684137043410983	-0.2474093198298008	0.4863954163573373	-0.07261842463552444	
10#29173808	Beni	Town	0.079411926	0.399582439	3	3	-0.45684137043410983	-0.2474093198298008	0.4863954163573373	-0.07261842463552444	
10#29017223	Beni	Town	0.079426908	0.399582439	3	3	-0.4568265338497441	-0.24739976043734796	0.4863826339866224	-0.07261455343348988	
